,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,AcceptedCmpOverall,groupAge,NumPurchases,MntProducts,Education,compraron_mes,NoAccepterCmpOverall,Accmost1,marital_status,Kidhomemost1,teenhomemost1,AcceptDeal
577,59973.0,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,48,2450,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,14,382,education_PhD,1,1,0,marital_Married,0,0,1
578,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,45,2442,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,6,39,education_Master,0,1,0,marital_Together,1,0,1
579,23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,51,2770,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,54,education_Graduation,1,1,0,marital_Divorced,1,0,1
580,42169.0,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,51,2412,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,4,28,education_Master,0,1,0,marital_Married,1,1,1
581,26224.0,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,42,2549,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,6,48,education_2n Cycle,1,1,0,marital_Married,1,0,1
582,31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,39,2840,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,7,75,education_Graduation,1,1,0,marital_Together,1,0,1
583,30081.0,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,59,2652,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,4,38,education_Graduation,0,1,0,marital_Single,0,1,1
584,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,60,2826,0,0,0,1,0,0,0,1,0,0,0,Old Adults,20,720,education_Graduation,1,1,0,marital_Together,0,1,1
585,72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,65,2444,0,0,1,0,0,0,0,1,0,0,0,Old Adults,16,1097,education_Graduation,1,1,0,marital_Single,0,0,1
586,61467.0,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,72,2726,0,1,0,0,0,0,0,0,0,1,0,Old Adults,17,545,education_PhD,1,1,0,marital_Married,0,1,1
587,49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,54,2678,0,0,0,1,0,0,0,0,1,0,0,Middle-Aged Adults,7,115,education_Master,1,1,0,marital_Together,1,1,1
588,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,34,2706,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,8,149,education_Master,0,1,0,marital_Single,1,0,1
589,42429.0,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,47,2297,0,0,0,0,1,0,0,1,0,0,0,Middle-Aged Adults,5,63,education_Graduation,1,1,0,marital_Widow,0,1,1
590,26150.0,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,64,2634,1,0,0,0,0,0,0,1,0,0,0,Old Adults,4,27,education_Graduation,1,1,0,marital_Divorced,1,1,1
591,30801.0,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,45,2770,0,1,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,4,34,education_Basic,0,1,0,marital_Married,0,1,1
592,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,55,2212,0,1,0,0,0,0,0,1,0,0,1,Middle-Aged Adults,17,1171,education_Graduation,1,0,0,marital_Married,0,0,1
593,26877.0,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,51,2473,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,10,228,education_Master,1,1,0,marital_Single,0,0,1
594,45006.0,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,76,2505,0,0,0,0,1,0,0,0,1,0,0,Old Adults,11,256,education_Master,1,1,0,marital_Widow,0,0,1
595,18978.0,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,47,2724,0,1,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,4,22,education_Basic,1,1,0,marital_Married,1,0,1
596,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,35,education_Graduation,0,1,0,marital_Married,1,1,1
597,48240.0,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,51,2756,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,22,841,education_PhD,1,1,0,marital_Single,0,0,1
598,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,46,2497,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,13,349,education_Graduation,1,1,0,marital_Married,1,1,1
599,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,55,2578,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,4,32,education_Master,1,1,0,marital_Single,1,1,1
600,54162.0,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,42,2627,0,0,0,0,1,0,0,1,0,0,0,Middle-Aged Adults,4,32,education_Graduation,1,1,0,marital_Widow,1,1,1
601,30522.0,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,60,2840,0,1,0,0,0,0,0,0,1,0,0,Old Adults,12,300,education_Master,0,1,0,marital_Married,0,1,1
602,54456.0,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,59,2512,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,14,389,education_PhD,0,1,0,marital_Married,0,1,1
603,31632.0,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,49,2509,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,63,education_Graduation,1,1,0,marital_Single,0,0,1
604,72298.0,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,71,2270,0,0,0,0,1,0,0,1,0,0,2,Old Adults,13,904,education_Graduation,1,0,1,marital_Widow,0,0,1
605,36975.0,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,42,2342,0,0,1,0,0,1,0,0,0,0,0,Middle-Aged Adults,4,31,education_2n Cycle,1,1,0,marital_Single,1,0,1
606,72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,65,2550,0,1,0,0,0,1,0,0,0,0,1,Old Adults,20,874,education_2n Cycle,1,0,0,marital_Married,0,0,1
607,13624.0,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,44,2684,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,5,30,education_Graduation,1,1,0,marital_Married,1,0,1
608,84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,45,2550,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,19,1047,education_Graduation,1,1,0,marital_Single,0,1,1
609,70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,60,2805,0,0,0,1,0,0,0,1,0,0,0,Old Adults,27,1808,education_Graduation,0,1,0,marital_Together,0,1,1
610,34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,43,2820,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,6,95,education_PhD,1,1,0,marital_Divorced,1,1,1
611,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,43,2717,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,9,188,education_Graduation,1,1,0,marital_Single,1,0,1
612,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,50,2381,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,23,1556,education_PhD,1,1,0,marital_Married,1,0,1
613,65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,62,2175,0,0,0,1,0,0,0,0,0,1,0,Old Adults,13,909,education_PhD,1,1,0,marital_Together,0,0,1
614,62466.0,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,50,2324,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,21,806,education_2n Cycle,0,1,0,marital_Married,0,1,1
615,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,60,2293,0,0,1,0,0,1,0,0,0,0,1,Old Adults,6,63,education_2n Cycle,0,0,0,marital_Single,0,0,1
616,83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,47,2596,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,20,1508,education_Graduation,0,1,0,marital_Single,0,0,1
617,46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,58,2270,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,15,education_Graduation,0,1,0,marital_Divorced,1,1,1
618,84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,68,2549,0,0,1,0,0,0,0,1,0,0,0,Old Adults,31,1212,education_Graduation,1,1,0,marital_Single,0,0,1
619,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,58,2696,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,13,345,education_Graduation,0,1,0,marital_Married,0,1,1
620,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,70,2798,1,0,0,0,0,0,0,0,1,0,0,Old Adults,21,1408,education_Master,1,1,0,marital_Divorced,0,1,1
621,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,49,2394,0,1,0,0,0,0,0,1,0,0,1,Middle-Aged Adults,16,1106,education_Graduation,1,0,0,marital_Married,0,1,1
622,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,0,0,0,1,0,0,0,1,0,0,0,Old Adults,22,846,education_Graduation,1,1,0,marital_Together,0,1,1
623,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,72,2206,0,0,0,1,0,0,0,0,0,1,0,Old Adults,20,1322,education_PhD,1,1,0,marital_Together,0,0,1
624,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,61,2705,1,0,0,0,0,0,0,0,0,1,0,Old Adults,19,1282,education_PhD,1,1,0,marital_Divorced,0,1,1
625,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,56,2577,0,0,1,0,0,0,0,1,0,0,1,Middle-Aged Adults,13,342,education_Graduation,0,0,0,marital_Single,0,1,1
626,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,73,2635,0,0,0,1,0,0,0,0,1,0,2,Old Adults,12,2105,education_Master,1,0,1,marital_Together,0,0,1
627,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,49,2474,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,10,224,education_PhD,1,1,0,marital_Married,1,1,1
628,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,50,2683,0,0,0,1,0,0,0,1,0,0,2,Middle-Aged Adults,30,1517,education_Graduation,1,0,1,marital_Together,0,0,0
629,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,50,2357,1,0,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,10,216,education_Master,0,1,0,marital_Divorced,1,0,1
630,78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,43,2196,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,25,1042,education_Master,1,1,0,marital_Married,0,1,1
631,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,62,2445,0,0,0,1,0,0,0,1,0,0,0,Old Adults,15,453,education_Graduation,0,1,0,marital_Together,0,1,1
632,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,60,2291,0,0,1,0,0,0,0,0,1,0,1,Old Adults,19,1970,education_Master,0,0,0,marital_Single,0,0,0
633,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,35,2830,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,4,42,education_Graduation,1,1,0,marital_Together,1,0,1
634,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,46,2845,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,27,1163,education_Graduation,1,1,0,marital_Married,0,1,1
635,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,70,2236,0,0,0,1,0,0,0,0,0,1,0,Old Adults,6,58,education_PhD,1,1,0,marital_Together,0,1,1
636,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,65,2854,1,0,0,0,0,0,0,1,0,0,0,Old Adults,13,348,education_Graduation,0,1,0,marital_Divorced,0,1,1
637,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,67,2335,0,0,0,1,0,0,0,1,0,0,0,Old Adults,8,150,education_Graduation,1,1,0,marital_Together,0,1,1
638,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,0,0,0,1,0,1,0,0,0,0,0,Old Adults,9,185,education_2n Cycle,1,1,0,marital_Together,0,0,1
639,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,73,2461,0,0,0,1,0,0,0,0,0,1,0,Old Adults,25,1024,education_PhD,1,1,0,marital_Together,0,1,1
640,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,54,2410,0,0,1,0,0,0,0,0,0,1,1,Middle-Aged Adults,8,147,education_PhD,1,0,0,marital_Single,1,1,1
641,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,57,2728,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,18,592,education_Graduation,1,1,0,marital_Together,0,1,1
642,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,35,2386,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,16,education_Graduation,1,1,0,marital_Married,1,0,1
643,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,45,2345,0,0,0,0,1,0,0,1,0,0,0,Middle-Aged Adults,23,913,education_Graduation,1,1,0,marital_Widow,0,1,1
644,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,40,2819,0,1,0,0,0,0,1,0,0,0,0,Middle-Aged Adults,5,63,education_Basic,0,1,0,marital_Married,0,0,1
645,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,64,2703,0,0,0,1,0,0,0,0,1,0,0,Old Adults,4,24,education_Master,1,1,0,marital_Together,0,0,1
646,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,0,1,0,0,0,0,0,1,0,0,0,Old Adults,4,41,education_Graduation,1,1,0,marital_Married,0,0,1
647,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,46,2568,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,3,17,education_PhD,0,1,0,marital_Together,0,1,1
648,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,33,2436,0,0,1,0,0,0,1,0,0,0,0,Middle-Aged Adults,5,44,education_Basic,1,1,0,marital_Single,1,0,1
649,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,52,2575,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,4,32,education_PhD,1,1,0,marital_Married,1,0,1
650,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,49,2393,0,1,0,0,0,1,0,0,0,0,0,Middle-Aged Adults,9,180,education_2n Cycle,1,1,0,marital_Married,1,1,1
651,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,56,2494,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,25,1038,education_PhD,1,1,0,marital_Married,0,1,1
652,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,58,2392,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,16,491,education_Master,1,1,0,marital_Single,0,1,1
653,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,50,2814,0,0,0,0,1,0,0,1,0,0,0,Middle-Aged Adults,13,888,education_Graduation,1,1,0,marital_Widow,0,1,1
654,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,40,2354,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,18,611,education_Graduation,1,1,0,marital_Married,0,1,1
655,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,14,952,education_PhD,1,1,0,marital_Single,0,1,1
656,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,46,2197,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,10,education_Graduation,0,1,0,marital_Married,1,0,1
657,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,57,2766,0,1,0,0,0,0,0,0,0,1,1,Middle-Aged Adults,18,1205,education_PhD,0,0,0,marital_Married,0,1,1
658,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,41,2337,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,16,485,education_Graduation,1,1,0,marital_Single,0,0,1
659,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,35,2537,0,1,0,0,0,1,0,0,0,0,1,Middle-Aged Adults,8,154,education_2n Cycle,0,0,0,marital_Married,1,0,1
660,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,40,2347,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,19,658,education_PhD,0,1,0,marital_Single,0,0,1
661,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,57,2413,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,21,774,education_Graduation,1,1,0,marital_Divorced,0,1,1
662,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,53,2827,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,29,1959,education_Graduation,1,1,0,marital_Divorced,0,0,1
663,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,38,2498,0,0,0,1,0,1,0,0,0,0,0,Middle-Aged Adults,14,422,education_2n Cycle,1,1,0,marital_Together,0,0,1
664,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,65,2407,0,0,0,1,0,0,0,1,0,0,0,Old Adults,10,216,education_Graduation,1,1,0,marital_Together,0,1,1
665,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,53,2351,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,16,1092,education_Graduation,1,1,0,marital_Together,0,0,1
666,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,44,2638,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,18,611,education_PhD,1,1,0,marital_Divorced,0,1,1
667,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,48,2814,0,0,1,0,0,0,0,0,0,1,0,Middle-Aged Adults,21,2074,education_PhD,1,1,0,marital_Single,0,0,1
668,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,31,2203,0,0,0,1,0,0,0,0,0,1,2,Middle-Aged Adults,20,1320,education_PhD,1,0,1,marital_Together,0,0,1
669,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,51,2431,0,0,0,1,0,0,0,0,0,1,0,Middle-Aged Adults,14,977,education_PhD,0,1,0,marital_Together,0,0,1
670,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,60,2792,1,0,0,0,0,0,0,0,0,1,1,Old Adults,16,489,education_PhD,1,0,0,marital_Divorced,0,1,1
671,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,50,2467,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,12,858,education_Graduation,1,1,0,marital_Single,0,0,1
672,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,62,2511,0,0,0,1,0,0,0,0,1,0,0,Old Adults,9,190,education_Master,1,1,0,marital_Together,0,1,1
673,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,68,2398,0,0,0,1,0,0,1,0,0,0,0,Old Adults,4,19,education_Basic,0,1,0,marital_Together,0,0,1
674,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,71,2555,0,0,0,0,1,0,0,0,1,0,0,Old Adults,6,90,education_Master,0,1,0,marital_Widow,1,1,1
675,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,59,2497,0,1,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,7,120,education_Master,1,1,0,marital_Married,0,1,1
676,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,25,2254,0,0,1,0,0,0,0,1,0,0,0,Young Adults,3,19,education_Graduation,1,1,0,marital_Single,0,0,1
677,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,71,2606,0,0,1,0,0,0,0,0,0,1,0,Old Adults,5,55,education_PhD,1,1,0,marital_Single,1,1,1
678,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,59,2397,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,18,607,education_Graduation,1,1,0,marital_Single,0,0,1
679,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,60,2240,0,0,0,1,0,0,0,1,0,0,1,Old Adults,27,970,education_Graduation,0,0,0,marital_Together,0,0,1
680,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,47,2444,1,0,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,17,700,education_Graduation,1,1,0,marital_Divorced,0,1,1
681,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,42,2268,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,18,591,education_Graduation,0,1,0,marital_Married,1,0,1
682,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,42,2297,1,0,0,0,0,0,0,1,0,0,1,Middle-Aged Adults,18,1211,education_Graduation,0,0,0,marital_Divorced,0,1,1
683,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,32,2220,0,0,1,0,0,0,0,0,1,0,3,Middle-Aged Adults,14,1605,education_Master,0,0,1,marital_Single,0,0,1
684,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,1,0,0,0,0,0,0,0,1,0,0,Middle-Aged Adults,9,182,education_Master,0,1,0,marital_Divorced,1,0,1
685,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,34,2694,0,1,0,0,0,0,0,1,0,0,2,Middle-Aged Adults,20,1350,education_Graduation,1,0,1,marital_Married,1,0,1
686,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,50,2161,1,0,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,5,39,education_PhD,1,1,0,marital_Divorced,1,0,1
687,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,69,2604,1,0,0,0,0,0,0,1,0,0,0,Old Adults,18,607,education_Graduation,1,1,0,marital_Divorced,0,1,1
688,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,72,2379,0,0,0,1,0,0,0,0,0,1,1,Old Adults,11,757,education_PhD,1,0,0,marital_Together,0,1,1
689,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,0,1,0,0,0,0,0,0,1,0,1,Middle-Aged Adults,4,41,education_Master,0,0,0,marital_Married,1,0,1
690,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,34,2511,0,1,0,0,0,0,0,1,0,0,0,Middle-Aged Adults,3,12,education_Graduation,0,1,0,marital_Married,1,0,1
691,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,55,2775,0,0,1,0,0,0,0,0,1,0,0,Middle-Aged Adults,22,837,education_Master,1,1,0,marital_Single,0,1,1
692,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,0,0,1,0,0,0,0,1,0,0,0,Middle-Aged Adults,6,70,education_Graduation,0,1,0,marital_Single,1,0,1
693,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,67,2570,0,0,0,1,0,0,0,1,0,0,0,Old Adults,17,547,education_Graduation,1,1,0,marital_Together,0,0,1
694,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,38,2485,0,0,0,1,0,0,0,1,0,0,0,Middle-Aged Adults,10,229,education_Graduation,1,1,0,marital_Together,1,0,1
695,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,45,2728,0,1,0,0,0,0,0,0,0,1,0,Middle-Aged Adults,10,1364,education_PhD,1,1,0,marital_Married,0,0,1
